user_id,country,signup_date,subscription_plan,signup_channel,churn_date
41577,Germany,2023-10-04,Premium Individual,Influencer Referral,2024-04-25
41578,Italy,2024-08-26,Free,Organic Search,2025-06-14
41579,USA,2024-03-25,Free,App Store,2024-08-16
41580,UK,2024-01-04,Free,Social Media Ads,2024-09-21
41581,France,2023-12-14,Free,App Store,2024-03-04
41582,France,2024-04-28,Free,App Store,2025-02-14
41583,USA,2023-09-13,Premium Individual,Influencer Referral,2024-04-02
41584,Italy,2024-03-14,Premium Family,Influencer Referral,2025-01-11
41585,Brazil,2023-11-01,Free,Influencer Referral,2024-09-25
41586,USA,2024-07-21,Premium Individual,App Store,2025-01-15
41587,Germany,2024-06-09,Premium Individual,App Store,2024-10-25
41588,USA,2024-05-30,Premium Student,Influencer Referral,2025-03-21
41589,Brazil,2023-09-28,Free,Organic Search,2024-03-18
41590,USA,2023-09-02,Free,Organic Search,2024-08-17
41591,UK,2024-01-31,Premium Family,Social Media Ads,2024-08-21
41592,France,2023-12-21,Free,Influencer Referral,2024-10-24
41593,Germany,2024-05-16,Free,Social Media Ads,2025-05-31
41594,USA,2024-05-11,Free,Social Media Ads,2025-02-14
41595,UK,2024-01-06,Premium Student,Organic Search,2024-09-11
41596,UK,2023-10-04,Premium Individual,Organic Search,2024-09-06
41597,Italy,2023-12-08,Premium Individual,Social Media Ads,2024-11-03
41598,USA,2024-02-18,Premium Student,Organic Search,2024-06-04
41599,UK,2023-11-10,Free,Organic Search,2024-05-04
41600,Germany,2023-12-06,Free,Influencer Referral,2024-05-03
41601,France,2023-11-05,Premium Individual,Influencer Referral,2024-10-01
41602,Germany,2023-08-26,Free,Influencer Referral,2024-04-25
41603,Italy,2024-03-28,Free,Social Media Ads,2024-06-10
41604,Brazil,2024-09-02,Free,Organic Search,2024-12-16
41605,Germany,2024-08-15,Premium Individual,Influencer Referral,2025-01-01
41606,Brazil,2024-08-06,Premium Individual,Social Media Ads,2025-05-19
41607,France,2024-04-20,Premium Individual,Organic Search,2024-12-27
41608,Germany,2024-05-26,Premium Student,Social Media Ads,2025-03-30
41609,Brazil,2023-08-26,Premium Student,App Store,2024-03-02
41610,Italy,2023-10-20,Free,App Store,2023-11-28
41611,Italy,2024-05-09,Premium Student,Organic Search,2024-09-30
41612,Germany,2024-08-30,Free,Influencer Referral,2025-05-31
41613,USA,2024-07-29,Premium Individual,Organic Search,2024-12-24
41614,UK,2024-04-09,Free,Organic Search,2024-05-20
41615,USA,2023-09-13,Premium Student,App Store,2024-08-05
41616,USA,2024-08-21,Premium Family,Influencer Referral,2024-10-07
41617,Germany,2023-12-06,Free,Social Media Ads,2024-09-25
41618,France,2023-08-18,Premium Student,App Store,2023-11-11
41619,Brazil,2024-06-03,Premium Individual,Social Media Ads,2025-04-16
41620,Brazil,2023-10-09,Free,Organic Search,2024-01-31
41621,Germany,2023-11-29,Free,App Store,2024-07-27
41622,Brazil,2024-04-27,Premium Individual,Social Media Ads,2025-04-11
41623,Germany,2024-08-21,Free,App Store,2024-11-29
41624,UK,2024-07-28,Premium Family,Organic Search,2025-03-21
41625,USA,2023-10-05,Free,Influencer Referral,2024-08-29
41626,UK,2023-10-10,Premium Individual,Organic Search,2023-11-29
41627,UK,2024-06-19,Free,App Store,2024-12-27
41628,Brazil,2023-12-05,Free,Organic Search,2024-12-24
41629,Brazil,2023-09-01,Premium Individual,Influencer Referral,2024-07-29
41630,UK,2024-03-23,Premium Individual,Social Media Ads,2024-10-11
41631,Italy,2024-04-19,Premium Family,App Store,2024-05-29
41632,Brazil,2024-09-03,Premium Individual,Social Media Ads,2025-04-24
41633,Germany,2024-02-11,Free,Influencer Referral,2024-03-28
41634,UK,2024-06-15,Free,Social Media Ads,2025-04-02
41635,Brazil,2024-03-01,Free,App Store,2024-07-26
41636,Italy,2024-08-04,Free,Influencer Referral,2025-07-10
41637,France,2024-02-11,Free,Organic Search,2024-08-20
41638,USA,2024-04-27,Free,App Store,2024-12-31
41639,Italy,2024-08-20,Free,App Store,2024-11-22
41640,USA,2024-07-16,Premium Individual,Organic Search,2025-04-03
41641,Germany,2024-01-08,Free,Social Media Ads,2024-08-06
41642,France,2024-02-19,Free,Organic Search,2024-04-20
41643,USA,2024-03-25,Premium Individual,Organic Search,2024-12-23
41644,USA,2023-09-19,Premium Individual,Influencer Referral,2023-11-07
41645,USA,2023-11-02,Premium Individual,Organic Search,2024-11-05
41646,UK,2024-05-10,Free,App Store,2024-09-13
41647,USA,2023-08-29,Premium Student,Social Media Ads,2024-03-16
41648,UK,2024-03-28,Premium Individual,Organic Search,2024-11-15
41649,Germany,2024-02-10,Free,Social Media Ads,2024-11-01
41650,USA,2024-02-11,Premium Individual,Influencer Referral,2025-02-06
41651,USA,2024-07-04,Free,Organic Search,2025-02-02
41652,UK,2023-11-18,Premium Student,App Store,2024-02-20
41653,Germany,2024-06-12,Free,Organic Search,2025-06-26
41654,Brazil,2024-06-09,Free,Social Media Ads,2025-06-21
41655,France,2024-09-01,Free,Social Media Ads,2025-02-25
41656,Brazil,2024-06-24,Free,Social Media Ads,2024-10-29
41657,Brazil,2024-02-19,Free,Organic Search,2024-12-13
41658,USA,2023-12-24,Free,Social Media Ads,2024-11-21
41659,UK,2024-06-08,Premium Family,Organic Search,2024-08-16
41660,UK,2024-08-06,Free,Influencer Referral,2024-12-19
41661,UK,2023-11-21,Free,App Store,2024-04-04
41662,Italy,2023-12-26,Premium Student,Social Media Ads,2024-06-22
41663,USA,2024-02-15,Free,App Store,2024-10-17
41664,USA,2023-09-13,Premium Family,Organic Search,2024-06-28
41665,UK,2023-12-04,Free,Organic Search,2024-11-07
41666,Brazil,2023-10-06,Free,Organic Search,2024-09-26
41667,UK,2024-06-04,Free,Organic Search,2024-11-30
41668,Brazil,2024-02-14,Premium Student,Social Media Ads,2024-06-13
41669,UK,2024-03-29,Free,Social Media Ads,2024-05-22
41670,Italy,2023-09-01,Premium Family,Social Media Ads,2024-07-12
41671,Italy,2024-03-17,Premium Individual,Influencer Referral,2024-07-13
41672,Italy,2024-05-14,Premium Family,Influencer Referral,2025-06-15
41673,Italy,2024-05-02,Free,Social Media Ads,2024-10-01
41674,Italy,2024-06-14,Free,Social Media Ads,2024-12-08
41675,Germany,2023-09-15,Premium Individual,App Store,2024-07-09
41676,France,2024-03-07,Premium Family,App Store,2024-05-12
41677,France,2024-02-09,Premium Individual,Influencer Referral,2024-06-10
41678,Germany,2024-07-23,Premium Individual,App Store,2025-03-21
41679,UK,2024-05-03,Free,Influencer Referral,2024-11-21
41680,France,2024-08-16,Premium Individual,App Store,2024-12-12
41681,France,2023-08-11,Free,Organic Search,2024-01-15
41682,Germany,2024-01-27,Free,Influencer Referral,2024-03-31
41683,Germany,2024-05-08,Free,App Store,2025-04-26
41684,UK,2023-09-05,Free,Social Media Ads,2024-05-15
41685,Brazil,2024-04-17,Premium Individual,App Store,2025-04-10
41686,USA,2023-11-01,Free,Organic Search,2024-04-09
41687,France,2023-08-30,Free,Social Media Ads,2024-07-22
41688,France,2024-04-20,Free,App Store,2024-09-08
41689,Italy,2024-01-18,Free,Influencer Referral,2024-06-28
41690,Italy,2024-01-10,Free,Influencer Referral,2025-01-10
41691,Brazil,2023-12-09,Free,App Store,2024-05-26
41692,Brazil,2024-05-01,Premium Family,App Store,2024-07-10
41693,UK,2024-04-04,Premium Family,App Store,2024-12-19
41694,Italy,2024-04-23,Free,Organic Search,2024-11-04
41695,Germany,2024-06-11,Premium Student,Organic Search,2025-05-29
41696,UK,2024-03-30,Premium Individual,App Store,2025-01-17
41697,USA,2023-08-30,Free,Influencer Referral,2024-08-03
41698,UK,2023-10-03,Free,Organic Search,2024-06-18
41699,France,2024-08-31,Premium Individual,Organic Search,2024-11-17
41700,Brazil,2023-11-23,Premium Individual,Influencer Referral,2024-08-16
41701,Brazil,2024-01-19,Premium Student,Influencer Referral,2024-09-21
41702,Germany,2023-12-30,Premium Individual,Organic Search,2024-11-21
41703,Italy,2024-08-31,Premium Individual,Organic Search,2024-10-07
41704,USA,2024-06-25,Premium Individual,Social Media Ads,2024-11-27
41705,USA,2024-02-10,Premium Individual,Social Media Ads,2024-05-07
41706,Germany,2024-04-29,Premium Student,Influencer Referral,2024-11-12
41707,Italy,2024-03-08,Premium Student,Influencer Referral,2025-04-11
41708,France,2024-04-14,Premium Individual,App Store,2024-09-12
41709,Germany,2024-08-16,Premium Family,Social Media Ads,2024-09-27
41710,Brazil,2024-04-25,Free,Organic Search,2024-08-27
41711,Italy,2023-09-15,Premium Individual,Influencer Referral,2024-07-14
41712,USA,2024-02-18,Premium Student,Social Media Ads,2024-08-01
41713,USA,2024-06-23,Premium Individual,Organic Search,2024-10-05
41714,Italy,2023-08-16,Premium Student,Influencer Referral,2024-01-17
41715,UK,2023-12-21,Premium Individual,Organic Search,2024-10-03
41716,Germany,2023-10-20,Free,Organic Search,2024-04-23
41717,Germany,2024-05-15,Premium Student,Social Media Ads,2024-09-26
41718,UK,2023-09-26,Premium Individual,Organic Search,2024-09-06
41719,Italy,2024-04-06,Free,Organic Search,2024-11-08
41720,USA,2023-08-26,Premium Family,App Store,2024-02-01
41721,UK,2024-08-04,Premium Individual,Organic Search,2025-07-15
41722,Italy,2023-12-06,Free,Social Media Ads,2024-06-17
41723,USA,2024-01-11,Free,Social Media Ads,2024-04-26
41724,Germany,2024-06-11,Premium Family,Organic Search,2024-12-17
41725,USA,2023-12-30,Premium Family,Influencer Referral,2024-11-14
41726,Italy,2023-09-16,Free,Social Media Ads,2024-01-28
41727,UK,2024-07-27,Free,App Store,2024-11-03
41728,France,2023-09-14,Free,Influencer Referral,2024-04-09
41729,UK,2024-02-15,Premium Individual,App Store,2025-02-10
41730,France,2023-09-19,Free,App Store,2024-09-03
41731,UK,2024-05-06,Free,App Store,2025-04-26
41732,UK,2023-11-16,Free,Organic Search,2024-03-26
41733,Germany,2024-08-07,Free,Influencer Referral,2025-07-16
41734,France,2023-10-20,Free,Influencer Referral,2024-05-17
41735,USA,2024-04-24,Free,Social Media Ads,2024-09-23
41736,France,2023-08-06,Premium Student,App Store,2024-03-01
41737,Italy,2023-09-15,Premium Student,Organic Search,2024-07-06
41738,Germany,2023-11-19,Free,Social Media Ads,2024-08-31
41739,Brazil,2024-07-19,Premium Student,Organic Search,2025-06-04
41740,Brazil,2024-09-02,Free,Organic Search,2025-04-05
41741,Italy,2024-04-02,Premium Family,Organic Search,2024-07-11
41742,Germany,2023-12-13,Premium Student,Social Media Ads,2024-04-04
41743,USA,2023-12-03,Free,Influencer Referral,2024-03-20
41744,USA,2023-10-24,Free,Organic Search,2024-04-07
41745,Germany,2023-12-15,Free,Organic Search,2024-02-27
41746,UK,2024-02-15,Premium Student,Organic Search,2024-05-19
41747,UK,2024-05-01,Free,Organic Search,2025-01-26
41748,France,2023-10-31,Premium Family,Social Media Ads,2024-01-01
41749,Germany,2023-08-15,Free,Influencer Referral,2024-04-14
41750,UK,2024-03-11,Premium Individual,App Store,2024-06-09
41751,USA,2023-11-06,Premium Individual,Social Media Ads,2024-03-01
41752,UK,2024-01-08,Premium Student,App Store,2024-03-14
41753,UK,2024-05-11,Free,Organic Search,2025-01-09
41754,Germany,2024-07-24,Premium Individual,Influencer Referral,2024-09-25
41755,Italy,2024-03-01,Premium Individual,Social Media Ads,2025-03-12
41756,Brazil,2024-08-06,Premium Individual,Influencer Referral,2024-10-27
41757,Germany,2023-11-16,Premium Individual,Influencer Referral,2024-04-25
41758,Brazil,2024-05-12,Free,App Store,2024-10-27
41759,USA,2024-08-26,Free,App Store,2024-11-07
41760,France,2023-10-26,Premium Family,Organic Search,2024-01-16
41761,France,2024-05-22,Free,App Store,2024-12-21
41762,France,2024-02-06,Free,App Store,2024-09-03
41763,Germany,2024-07-18,Free,App Store,2025-01-21
41764,Germany,2023-12-01,Premium Student,Organic Search,2024-04-03
41765,Brazil,2024-08-19,Free,Organic Search,2025-09-16
41766,Germany,2024-06-15,Premium Individual,Social Media Ads,2025-05-20
41767,Germany,2024-05-09,Premium Individual,App Store,2024-10-12
41768,USA,2023-08-12,Free,Social Media Ads,2023-10-23
41769,France,2023-09-03,Premium Individual,Social Media Ads,2024-02-28
41770,France,2024-04-21,Free,Influencer Referral,2025-02-09
41771,UK,2024-02-08,Premium Individual,Influencer Referral,2025-01-07
41772,Brazil,2023-12-08,Free,Influencer Referral,2024-02-03
41773,Brazil,2024-07-02,Premium Student,Influencer Referral,2024-10-22
41774,USA,2024-02-09,Free,Social Media Ads,2025-03-03
41775,UK,2024-01-31,Premium Individual,Social Media Ads,2024-07-13
41776,France,2023-12-08,Free,Social Media Ads,2024-09-26
41777,USA,2024-08-27,Premium Student,Influencer Referral,2025-07-17
41778,Brazil,2023-12-24,Premium Student,Social Media Ads,2024-12-07
41779,Germany,2023-11-12,Premium Individual,Influencer Referral,2024-12-09
41780,Italy,2024-04-26,Free,Organic Search,2024-06-29
41781,Brazil,2023-08-14,Premium Family,Social Media Ads,2024-01-13
41782,Italy,2024-03-26,Premium Individual,App Store,2024-12-06
41783,Germany,2024-03-13,Premium Individual,Social Media Ads,2024-05-29
41784,Germany,2023-11-06,Premium Student,Social Media Ads,2023-12-08
41785,UK,2024-06-03,Free,Influencer Referral,2025-01-17
41786,France,2023-08-18,Free,App Store,2024-02-01
41787,France,2024-08-27,Free,Organic Search,2024-11-26
41788,Germany,2024-07-08,Premium Individual,App Store,2025-08-05
41789,Brazil,2023-10-10,Premium Individual,Organic Search,2024-04-29
41790,Germany,2024-02-13,Premium Family,Social Media Ads,2024-07-27
41791,Brazil,2023-10-18,Premium Student,Organic Search,2024-10-30
41792,USA,2024-04-04,Free,App Store,2024-12-02
41793,Brazil,2023-12-19,Premium Student,Social Media Ads,2024-04-17
41794,Italy,2024-02-12,Premium Individual,App Store,2024-09-20
41795,France,2024-08-17,Free,Influencer Referral,2025-06-28
41796,Italy,2024-04-04,Free,Organic Search,2024-08-27
41797,Germany,2024-07-12,Free,Social Media Ads,2024-11-14
41798,Italy,2024-04-07,Free,Social Media Ads,2024-05-28
41799,France,2024-02-06,Premium Individual,Influencer Referral,2024-10-01
41800,Brazil,2023-08-07,Premium Individual,App Store,2024-07-24
41801,USA,2023-09-05,Premium Family,Influencer Referral,2023-10-31
41802,France,2024-03-01,Premium Individual,App Store,2024-12-02
41803,Brazil,2024-02-18,Free,Social Media Ads,2024-04-28
41804,France,2024-02-17,Premium Student,Influencer Referral,2025-03-14
41805,France,2024-07-04,Free,Organic Search,2024-10-07
41806,Brazil,2023-09-08,Free,App Store,2024-05-23
41807,UK,2024-04-20,Premium Individual,App Store,2025-05-24
41808,USA,2024-05-25,Premium Individual,Organic Search,2024-08-02
41809,Brazil,2024-04-15,Premium Family,Influencer Referral,2024-11-25
41810,UK,2023-11-03,Free,Organic Search,2024-05-14
41811,UK,2024-01-10,Premium Individual,Influencer Referral,2024-02-21
41812,UK,2023-08-22,Premium Individual,Social Media Ads,2023-12-27
41813,France,2023-10-10,Free,Influencer Referral,2024-07-18
41814,USA,2024-06-17,Free,Influencer Referral,2025-06-28
41815,Italy,2024-04-03,Premium Student,Social Media Ads,2025-01-25
41816,Germany,2024-07-12,Premium Student,App Store,2024-10-28
41817,Brazil,2024-05-03,Free,Social Media Ads,2025-01-06
41818,Germany,2023-11-05,Free,App Store,2024-05-17
41819,Italy,2024-06-21,Free,Influencer Referral,2024-11-24
41820,Brazil,2024-05-02,Free,Social Media Ads,2025-05-16
41821,Germany,2023-10-16,Premium Individual,App Store,2024-01-12
41822,USA,2023-08-02,Premium Student,Social Media Ads,2023-10-02
41823,Germany,2024-06-01,Free,App Store,2024-09-27
41824,Italy,2024-05-15,Premium Individual,Social Media Ads,2025-03-16
41825,Italy,2023-09-05,Premium Individual,Organic Search,2024-02-19
41826,Italy,2024-02-02,Free,Influencer Referral,2024-10-26
41827,Italy,2024-07-31,Free,Influencer Referral,2025-02-03
41828,Germany,2024-06-12,Premium Student,Organic Search,2024-12-18
41829,Brazil,2024-06-22,Premium Individual,Social Media Ads,2024-10-27
41830,France,2024-01-05,Free,Influencer Referral,2024-03-12
41831,France,2023-09-18,Free,App Store,2024-01-23
41832,Italy,2023-12-19,Free,App Store,2024-11-22
41833,Brazil,2024-05-01,Free,Organic Search,2025-05-28
41834,Italy,2024-07-02,Premium Individual,Social Media Ads,2024-08-11
41835,Brazil,2024-04-14,Premium Individual,Social Media Ads,2024-11-30
41836,Italy,2023-08-16,Free,Influencer Referral,2024-07-01
41837,Brazil,2024-03-24,Premium Individual,Organic Search,2024-12-21
41838,Brazil,2023-10-14,Premium Individual,Social Media Ads,2024-06-23
41839,UK,2024-03-31,Premium Individual,App Store,2024-10-01
41840,France,2024-01-12,Premium Student,Organic Search,2024-04-22
41841,Germany,2024-03-01,Premium Individual,Organic Search,2024-05-27
41842,Brazil,2024-03-26,Premium Student,App Store,2024-11-18
41843,Germany,2024-04-12,Premium Student,App Store,2025-01-02
41844,France,2023-08-03,Premium Student,Social Media Ads,2024-05-15
41845,France,2024-08-21,Premium Individual,Influencer Referral,2025-03-12
41846,UK,2024-03-18,Premium Family,App Store,2024-09-07
41847,UK,2024-02-19,Premium Student,Social Media Ads,2025-01-27
41848,France,2023-12-30,Premium Individual,Influencer Referral,2024-11-20
41849,UK,2023-09-11,Free,Influencer Referral,2023-11-30
41850,Brazil,2024-04-09,Premium Individual,Organic Search,2025-04-27
41851,UK,2023-12-24,Premium Student,App Store,2024-02-21
41852,Brazil,2024-07-28,Free,App Store,2025-05-28
41853,Brazil,2024-04-20,Premium Family,Organic Search,2025-02-24
41854,UK,2024-01-24,Premium Individual,Influencer Referral,2024-02-23
41855,Brazil,2023-08-13,Premium Student,Organic Search,2024-03-12
41856,Brazil,2024-03-09,Premium Family,App Store,2024-08-12
41857,Brazil,2024-07-04,Premium Individual,Influencer Referral,2024-08-07
41858,USA,2024-02-02,Premium Student,Organic Search,2025-02-03
41859,Germany,2024-04-17,Premium Student,Social Media Ads,2024-12-11
41860,USA,2023-09-17,Premium Individual,Organic Search,2024-02-19
41861,Germany,2024-01-10,Free,Organic Search,2024-03-10
41862,France,2024-06-13,Premium Individual,Social Media Ads,2024-09-21
41863,UK,2024-01-17,Premium Student,App Store,2024-07-25
41864,Germany,2024-07-20,Free,Social Media Ads,2024-10-11
41865,Italy,2024-01-11,Premium Individual,App Store,2024-03-23
41866,Italy,2024-06-20,Premium Individual,App Store,2025-05-12
41867,Germany,2024-04-14,Premium Individual,Social Media Ads,2024-05-22
41868,Italy,2024-08-14,Free,Influencer Referral,2024-12-12
41869,UK,2024-03-01,Premium Student,Social Media Ads,2024-07-03
41870,Germany,2024-02-04,Premium Individual,App Store,2024-08-21
41871,France,2023-12-20,Premium Individual,Social Media Ads,2024-10-26
41872,France,2024-04-17,Free,Social Media Ads,2024-11-19
41873,Italy,2024-08-27,Premium Student,Social Media Ads,2024-11-06
41874,Brazil,2023-10-07,Free,Organic Search,2024-10-27
41875,UK,2024-08-09,Free,Influencer Referral,2025-06-29
41876,UK,2024-08-25,Premium Individual,Social Media Ads,2025-05-21
